,steamid,name,kdr,accuracy,htk,shotsfired
2350,76561197972971414,HUNDEN 2-1,0.9,17,4.0,9188547
2351,76561197979084089,rommi,1.0,22,4.7,10890813
2352,76561197982071216,Don TT,0.8,17,3.0,3747364
2353,76561197984720351,archi,0.9,17,3.4,8948888
2354,76561197986750358,kAliNkA,0.9,18,3.3,7068557
2355,76561197988539104,chrisJ,0.9,18,2.7,7035792
2356,76561197988628603,Fredsmager,1.0,17,3.8,5551773
2357,76561197989686129,ceh9,0.8,14,3.1,2540226
2358,76561197991850015,anbaaa,1.0,15,3.4,360396
2359,76561197996997916,WorldEdit,1.1,19,2.7,5466421
2360,76561198001836341,kkt,1.0,18,3.2,7365036
2361,76561198002566729,DarkS1DE,1.2,18,2.9,3244647
2362,76561198003664302,s.,1.1,16,3.3,5670197
2363,76561198007178241,General Zod,0.9,16,3.5,5519435
2364,76561198007184371,me gucci me gang,1.6,19,3.1,18587795
2365,76561198010082464,whiskas the shiba.,1.2,19,3.7,6016881
2366,76561198011984495,648gyp4,1.2,18,3.1,8788973
2367,76561198013648847,messioso,1.0,18,3.5,1265527
2368,76561198019778323,popsILA,1.1,16,3.1,314630
2369,76561198019935772,zendik,0.8,19,3.3,1441621
2370,76561198024270329,Super Seb,0.7,16,3.6,1673065
2371,76561198031560284,CyberFocus,1.3,21,2.5,4629836
2372,76561198031908632,Krad,1.0,18,3.4,8791762
2373,76561198036704646,smike,1.0,19,2.7,7398434
2374,76561198039784535,bloody wolf,1.0,17,3.3,6510885
2375,76561198041416993,dychakoko22 loot.farm,1.5,17,2.8,6641869
2376,76561198054293594,Arturka,1.0,16,3.9,3826895
2377,76561198059221062,dOBRIY,1.3,18,3.2,11593288
2378,76561198069763254,spaze ;D,1.0,17,3.4,11966103
2379,76561198094197893,heyz1ng&finchikkkkkkkkk,1.1,16,3.4,3535036
2380,76561198106441981,space,0.9,15,3.2,2974075
2381,76561198109671964,raideRRR,1.0,16,3.3,5655049
2382,76561198121220486,perf,1.4,16,2.9,4422726
2383,76561198124310469,h8 My Life,1.1,19,3.3,2581188
2384,76561198133766215,k4sl,1.0,14,3.1,4414061
2385,76561198135123440,soulofthefire * BETS.NET,0.9,18,3.9,8699436
2386,76561198138402561,SicK,1.0,14,3.1,3361744
2387,76561198144433423,iris,1.0,15,3.0,1574698
2388,76561198151893322,Flarich * 1XBET,1.0,22,3.8,415474
2389,76561198151900883,Ysatyx,1.3,17,3.0,969577
2390,76561198154726241,L4F,1.1,15,3.4,9483952
2391,76561198159711532,Nothingness #GONINJAS,1.1,17,3.5,2389089
2392,76561198166086483,Ahriii,1.5,18,3.3,350143
2393,76561198186361079,FinigaN,1.0,16,3.2,3401771
2394,76561198222442504,nzero,1.0,20,3.6,6650240
2395,76561198247119344,BaideX,0.9,16,3.1,5054803
2396,76561198365697700,shalfey111,0.9,17,3.0,1108272
2397,76561197960284752,brax,0.9,17,3.4,13412338
2398,76561197960362539,blomJkE-.-,1.2,16,3.2,6216655
2399,76561197960392713,anger,1.3,17,3.1,5475976
2400,76561197960447193,weber,1.2,14,2.7,3170844
2401,76561197960486593,nekfeu,1.3,16,3.1,7425999
2402,76561197960499780,TasmanianDevil,1.0,18,2.8,14853881
2403,76561197960677505,arya,1.0,15,3.2,3586561
2404,76561197960745967,///,1.2,18,2.7,3661454
2405,76561197960800617,Spaghettification,1.3,18,2.9,5775885
2406,76561197961021014,n0thing,0.9,15,3.4,5150645
2407,76561197961358863,Goblin,1.2,15,3.0,5400213
2408,76561197961436406,Broken Hands,1.3,16,2.8,2517216
2409,76561197962509569,fantabulous.,0.9,18,3.3,1967371
2410,76561197962511667,billybob,0.8,18,2.9,3163334
2411,76561197964764549,rdl-- ;E,1.0,15,3.1,1838061
2412,76561197965635338,vuu,1.1,17,3.0,809790
2413,76561197966107627,Save the cheerleader,0.6,18,2.8,3293938
2414,76561197967254554,Eley,1.1,18,3.4,4339303
2415,76561197967702712,Dr. Boom,1.1,18,3.5,5686002
2416,76561197968852385,ddddd,1.0,16,3.0,4609894
2417,76561197969960392,gobbaghouL,1.0,14,3.1,8118201
2418,76561197970141954,BERRY * NOCCO,0.9,17,3.4,8057592
2419,76561197970838518,Relyks,1.0,19,2.9,6033967
2420,76561197974485152,eNKay,1.0,16,3.6,1364805
2421,76561197975308947,a2z,1.1,17,3.6,9691810
2422,76561197977105184,Ned Kelly,1.2,17,3.3,7510295
2423,76561197977234684,dipparn,1.1,16,3.0,6131774
2424,76561197977734419,r0bs3n,1.1,16,3.5,8061225
2425,76561197977831282,LENZ,0.9,16,3.7,839138
2426,76561197979319507,KrokodilKai,1.2,19,3.3,442095
2427,76561197979669175,thomas toG,1.3,17,2.7,3699734
2428,76561197979887383,slap,1.2,18,2.7,4403963
2429,76561197980339353,aNdz,0.9,16,3.5,10014068
2430,76561197980912763,KQLY,1.0,17,2.6,2280606
2431,76561197980945631,Blote,1.4,17,2.7,3550729
2432,76561197983890611,Mohojo,1.5,15,3.0,6458608
2433,76561197984820307,Christopher Silfverbielke,0.9,17,3.7,2891807
2434,76561197984821711,hofven,1.1,15,3.5,859249
2435,76561197987215213,Zyppe,2.6,19,2.6,4259295
2436,76561197987399841,glace,1.1,19,3.3,3814760
2437,76561197988067803,PnXecute,1.1,16,3.0,3757978
2438,76561197988262809,marvel,0.9,16,3.1,5744014
2439,76561197988344838,Cyrit,1.2,19,3.0,1628705
2440,76561197988352847,Polly,1.2,19,2.9,4178480
2441,76561197988539104,chrisJ,0.9,18,2.7,7035792
2442,76561197988546335,Szanto,1.2,17,2.7,2267829
2443,76561197988602311,t3h,1.1,18,3.0,15388032
2444,76561197988628603,Fredsmager,1.0,17,3.8,5551773
2445,76561197989203490,SileNt^v^,1.0,16,3.2,6786597
2446,76561197989620454,minise^,1.1,15,2.6,7392480
2447,76561197989686129,ceh9,0.8,14,3.1,2540226
2448,76561197990261883,relife,1.1,15,3.1,2646033
2449,76561197990683846,Chooki -;],1.0,15,3.2,1455606
2450,76561197991164537,centeks^,1.1,15,2.7,3887689
2451,76561197991537511,henkeZ0t =DDD!,0.9,16,3.4,6035600
2452,76561197991812158,makkeP =DD,1.1,15,3.1,4966974
2453,76561197993618075,slop3,0.8,17,3.4,1453154
2454,76561197993995860,flasha,0.9,18,3.6,6551135
2455,76561197994492749,breakfucht,1.3,18,2.7,3258268
2456,76561197994550595,:P,1.2,16,3.0,3597637
2457,76561197995658520,The Divine Master Of The Unknown,1.1,18,2.9,8522519
2458,76561197997827745,brushan,1.0,17,3.3,8671963
2459,76561197998273375,"BUMLINGEN, DJ BABYDICK",1.5,18,2.8,2266333
2460,76561197999388320,NeiL_M [7],0.8,15,3.5,1757098
2461,76561197999519295,Meme Machine,1.3,18,2.8,618472
2462,76561198000933539,HURLEY,0.9,18,3.4,5250862
2463,76561198001270892,jOELZ-TNT-,1.5,16,2.7,7175417
2464,76561198001557762,robiin),0.9,17,3.2,926973
2465,76561198002708642,jod,1.3,15,2.8,7919728
2466,76561198003963074,lamp,1.0,18,3.3,6104831
2467,76561198007025781,iRUS,1.2,15,3.0,3392932
2468,76561198007178241,General Zod,0.9,16,3.5,5519435
2469,76561198007789991,Wolfy,0.9,16,3.2,4964054
2470,76561198012299323,SKYTTEN,1.5,17,2.8,12796552
2471,76561198012893740,Zitte5,1.2,19,4.0,8053996
2472,76561198013172503,ozmoladus,1.2,15,3.1,13978225
2473,76561198013455553,lil muffin,0.7,20,4.3,639561
2474,76561198013648847,messioso,1.0,18,3.5,1265527
2475,76561198014783755,Toy,1.2,15,3.1,5207695
2476,76561198015304564,DetlevSNitzEL,1.1,15,2.9,3911120
2477,76561198017015164,AcilioN,1.0,22,3.8,226797
2478,76561198017671061,suNny,1.2,18,2.9,12405583
2479,76561198018008308,AWPimp - Twitch.tv/PimpCSGO,1.3,19,3.2,8759283
2480,76561198018027263,Velho Ditado,1.1,17,2.8,3709800
2481,76561198019294072,pgpg,1.0,17,2.8,1423252
2482,76561198019990506,Patti - Willing & Able,1.1,16,2.9,4523900
2483,76561198020539756,larsen,1.2,17,2.6,7556581
2484,76561198021249923,honeyboney,0.6,22,4.3,216223
2485,76561198025512818,Mod,1.1,15,3.3,2408811
2486,76561198027303538,tabz,1.0,19,3.2,6661227
2487,76561198027330379,Radifaction,1.2,16,3.3,7101976
2488,76561198027468816,freddieb,1.2,17,3.2,5729831
2489,76561198028078811,dr.eviL!,1.3,20,4.5,251868
2490,76561198030323900,pNshr-YNWA-,1.0,18,3.9,9475875
2491,76561198031560284,CyberFocus,1.3,21,2.5,4629836
2492,76561198033141686,aurorayaaay,0.7,16,3.6,4108230
2493,76561198034545209,@:-),1.1,13,2.8,1219925
2494,76561198039240071,Lassejunker,1.2,19,2.8,1677295
2495,76561198040582929,maxAki,1.4,16,2.7,4689471
2496,76561198043863025,ehm?zk,1.6,20,2.4,2846051
2497,76561198052690923,Rival :D,1.4,16,3.2,2787050
2498,76561198055604641,666666,1.0,18,2.9,4934942
2499,76561198060367310,hallzerk,1.1,17,1.6,3326320
2500,76561198069440940,JAEGARN,1.1,17,3.1,2110675
2501,76561198069763254,spaze ;D,1.0,17,3.4,11966103
2502,76561198069864573,AnJ,1.4,17,2.7,3437478
2503,76561198071466122,X,1.6,17,2.7,8002939
2504,76561198072264947,Subroza,0.9,16,3.4,8174216
2505,76561198075489161,El Principal,1.0,17,2.9,3543714
2506,76561198076216681,ozzy<3sayaplayer,1.1,18,3.6,9737517
2507,76561198076543249,"Oh man, not again..",0.9,18,3.6,1454658
2508,76561198077245619,kreaz,1.3,17,2.9,6413811
2509,76561198079052146,puffran,1.2,17,2.7,2557240
2510,76561198082659894,rusty,1.0,17,3.4,7179903
2511,76561198083485506,woxic,1.1,16,2.7,4253586
2512,76561198086945950,hampu:s,1.2,18,3.1,5206571
2513,76561198087985508,")""",1.5,18,2.7,2721001
2514,76561198108676537,BajsMajs,0.9,18,4.2,840148
2515,76561198114431069,DH,1.2,17,0.8,3062907
2516,76561198119098292,CRUC1AL,1.2,18,2.5,3344716
2517,76561198119648519,kolor,0.8,26,3.0,1232306
2518,76561198119859014,iZPEN,0.9,17,3.0,3652955
2519,76561198130511980,DreaparNNNN,1.3,21,3.5,1333344
2520,76561198135006282,GRIPEN,1.3,15,2.7,2900689
2521,76561198142125489,becker,1.1,17,3.5,3908016
2522,76561198147103006,tailored,0.9,17,3.5,4044767
2523,76561198151417790,SimonS00,1.0,13,3.0,5097287
2524,76561198153092130,hns =DD,1.0,18,3.3,4944929
2525,76561198155055663,dream3<R>,1.2,19,3.6,6070618
2526,76561198156353883,CeRq,0.9,22,2.5,4386574
2527,76561198164402219,High-end,1.0,17,3.4,5937582
2528,76561198165603891,"dolkenn ^,^",0.9,15,3.2,3636544
2529,76561198176501275,AlekS,1.3,17,2.7,3478362
2530,76561198196480197,mirart,0.8,18,3.3,1946240
2531,76561198231480708,spray,0.9,17,3.3,5020312
2532,76561198276534844,b0den 7.0,1.2,18,1.6,2678201
2533,76561197960268122,JZFBEAST,0.7,18,3.5,4012875
2534,76561197960284752,brax,0.9,17,3.4,13412338
2535,76561197960301489,Maniac,1.2,19,3.3,9020754
2536,76561197960367300,Slot,1.1,19,4.0,204200
2537,76561197960499780,TasmanianDevil,1.0,18,2.8,14853881
2538,76561197960523873,Rejin,1.0,18,3.1,1429745
2539,76561197961021014,n0thing,0.9,15,3.4,5150645
2540,76561197962736500,It will be work,0.7,15,3.3,3047972
2541,76561197964426959,minet [inactive 2 weeks],1.2,2,1.7,891859
2542,76561197965363958,Inzta,1.0,16,3.4,4663298
2543,76561197968073086,MalHz,2.1,19,3.0,3387810
2544,76561197970102028,Dj1mmy,1.3,19,3.5,1353496
2545,76561197971921081,PENGUIN,0.9,17,3.7,1497307
2546,76561197972003061,Ex6TenZ,0.9,14,2.9,1197332
2547,76561197972971414,HUNDEN 2-1,0.9,17,4.0,9188547
2548,76561197977831282,LENZ,0.9,16,3.7,839138
2549,76561197978511590,ApelFar,1.0,18,2.8,1752954
2550,76561197979669175,thomas toG,1.3,17,2.7,3699734
2551,76561197980857397,ekserxd,1.1,17,3.2,4271282
2552,76561197982651650,riSky,1.0,14,3.2,1101068
2553,76561197983031494,felps,1.3,17,3.6,10365908
2554,76561197985167728,tH0MSEeE =D * ASUS ROG,1.2,14,3.0,2886696
2555,76561197985420726,MALRNN,1.1,15,3.0,3629540
2556,76561197985961918,chrizzoBGud,1.2,16,3.3,3074358
2557,76561197987399841,glace,1.1,19,3.3,3814760
2558,76561197988067803,PnXecute,1.1,16,3.0,3757978
2559,76561197988352847,Polly,1.2,19,2.9,4178480
2560,76561197988539104,chrisJ,0.9,18,2.7,7036171
2561,76561197988602311,t3h,1.1,18,3.0,15388032
2562,76561197988628603,Fredsmager,1.0,17,3.8,5551773
2563,76561197991011363,madjicK DawN,0.3,24,3.2,1439817
2564,76561197993273942,nurriz,0.9,16,3.5,452170
2565,76561197993533482,llama zakk,1.1,16,3.4,3529772
2566,76561197993995860,flasha,0.9,18,3.6,6551135
2567,76561197996060155,RAALZ * STEP,1.0,16,3.0,3196596
2568,76561197996997916,WorldEdit,1.1,19,2.7,5466421
2569,76561197997107464,DareDev1L,2.3,18,2.3,2499450
2570,76561197997247152,igorzavr,0.9,17,3.2,6784585
2571,76561197997890176,.Welushkaa!,1.0,20,3.2,2533805
2572,76561197998423287,Sander,1.0,14,3.5,1369660
2573,76561197999388320,NeiL_M [7],0.8,15,3.5,1757098
2574,76561198002066026,EnzoPoz,1.1,16,3.6,3053977
2575,76561198002708642,jod,1.3,15,2.8,7919728
2576,76561198003956168,miles.,1.1,14,3.3,1660183
2577,76561198004012597,KungleBee,1.0,16,2.6,4077203
2578,76561198004284563,Shaabi,0.7,16,3.6,1451892
2579,76561198004343434,flekkeKUNGAN,1.1,15,2.8,3849287
2580,76561198007542410,NG2FGYi,1.2,18,2.8,4718527
2581,76561198010047816,fugo,1.1,17,3.2,4514920
2582,76561198013757325,piel,1.0,18,3.3,2452667
2583,76561198015323175,SuperstituM,1.1,16,3.4,1284998
2584,76561198016237701,Le Deut,0.8,18,4.0,4891394
2585,76561198017015164,AcilioN,1.0,22,3.8,226797
2586,76561198017578295,pyth =DD,1.2,15,2.7,7914056
2587,76561198017595039,ttv/SenZ_Live,1.2,18,3.4,713555
2588,76561198018982304,doktizh /C/,1.1,14,3.0,5690548
2589,76561198019200699,Mentossen [] *,1.2,18,3.3,1082826
2590,76561198019426671,Stenvang | DPL.gg,1.4,20,3.2,1939172
2591,76561198020637503,nEiLZiNHo,1.0,15,3.8,4897231
2592,76561198022512367,Ceriouz,1.7,23,3.2,1388841
2593,76561198025512818,Mod,1.1,15,3.3,2408811
2594,76561198026858451,AiyvaN * 1XBET,1.0,18,3.1,8136004
2595,76561198029293543,TricoN - HLTV.org,1.4,17,3.1,2117861
2596,76561198030921948,notaN,1.6,17,2.6,6152999
2597,76561198031560284,CyberFocus,1.3,21,2.5,4629836
2598,76561198033141686,aurorayaaay,0.7,16,3.6,4108230
2599,76561198034092207,graNzales,1.1,17,2.6,3574226
2600,76561198034812483,Antti =D,1.1,15,3.1,2109568
2601,76561198035292095,wit,1.0,19,3.0,7222949
2602,76561198036033675,Long Dong Silver,1.2,16,2.9,2021662
2603,76561198037173619,canter,1.2,18,1.5,700683
2604,76561198037291207,Loki -M-,1.5,23,2.3,2048800
2605,76561198040830862,Suinetsrot - ZfxL,1.0,17,3.9,1963852
2606,76561198041524451,stay,1.2,18,3.4,373003
2607,76561198041659390,The Korean Jesus,1.0,15,3.6,2135553
2608,76561198041791025,Pew ;D *TrainE,1.0,17,3.2,2019315
2609,76561198048198147,MooncakePuff,0.7,19,4.5,750763
2610,76561198048266764,Player,1.2,20,3.9,10918645
2611,76561198053044171,Twowordsonefinger (nV1d1a),1.2,17,4.4,1941233
2612,76561198053158336,0mn0mn0madic,1.4,19,2.6,1727476
2613,76561198053369120,Twitter: @NotJustEpic,1.1,18,2.9,1311208
2614,76561198054424820,washed up,1.2,16,3.1,2359673
2615,76561198058677438,legeleberry,1.3,17,2.5,2954826
2616,76561198062616773,CarmS,0.9,17,3.3,2158268
2617,76561198065662164,rageniE,1.6,20,3.4,2486664
